system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
261,Dcard,https://www.dcard.tw/f/talk/p/255918253,2024-06-22 00:08:44,雷射會都會乖乖回診嗎,有點好奇，有去雷射後的朋友，像我是去大學眼科，射後回診我看是要8次，大家都會乖乖回診嗎,talk,1,jill2468,F,咩咩
262,Dcard,https://www.dcard.tw/f/talk/p/255918332,2024-06-22 00:40:17,你/妳們申邊有人有考上公務員的優越感,"我的親戚就是考上公務員很有優越感，他唸的是土木工程，每年公務員招考都幾百名缺額招不滿，不過因為他考上分發到國立大學的總務部，覺得校長不如他，因為校長*只是有出國唸博士*回來當教授再當校長，不是公務員考試考上的。
算是很奇葩的思想，你/妳們身邊有這種考上公務員的優越感的人嗎？
https://sticker-assets.dcard.tw/images/7a10f910-769a-41cd-a508-6b5bbd61fb96/full.png",talk,4,crazyrabby,F,䕒🐰
263,Dcard,https://www.dcard.tw/f/talk/p/255929495,2024-06-23 08:04:59,盤點路上各種奇葩生物,"今天以騎車的視角盤點一下路上遇到的各種特殊的生物

1.雙腳超開開路男：騎車腳踏板沒有放任何東西 但雙腳一定要張超開 好像不撞到旁邊的人不甘願 騎車姿勢每個人不一樣沒錯 但是紅燈你要鑽好歹縮一下吧 還是維持一樣姿勢 上次就差點被一個撞到 而且這個通常發生在年紀比較大的男生身上

2.劉姥姥逛大觀園：這種也是危險族群 好像剛從古代穿越到現代沒看過現在的建築 一直左右觀望 搞得像在遊街 也不是騎在最旁邊 有些甚至方向燈亮著 但你完全不知道他到底要往哪 

3.騎出路口看心酸人：遇到太多這種人 所以現在經過路口不管是不是路燈 都要稍微減速 真的怕到了 有些路口沒有紅綠燈 這種人騎出來 應該有車的左邊不看 反而看除非逆向 不然不可能有車的右邊看 而且還沒減速 等到騎出來了才往左邊看 不知道是看什麼意思的

4.手機成癮人：等個紅燈還硬要滑手機 好像10秒之內沒回訊息手機就會爆炸 如果說你是在旁邊 綠燈了不太會影響到人還算了 就在車陣最前面 都綠燈了大家還要等你放下手機才能往前 

5.手機成癮人Pro：這個比第4點還厲害 之前有一次綠燈都在行進的時候 我想說前面這台怎麼可以這麼慢 又感覺他稍微在晃 還以為酒駕 結果超他車看他一下 發現他居然在滑手機 （手機架架著的那種）直接單手騎難怪搖搖晃晃 真的很佩服這種生命鬥士

6.香菸營業額重大貢獻人：有時候三不五時聞到二手菸已經很煩躁了 結果在等紅燈的時候還能聞到二手菸 遇到過好幾個 等紅燈的時候還硬要抽菸 直接讓大家品嚐他的排氣管廢氣跟香菸二重奏 有些甚至行進的時候邊騎邊抽 煙癮真的有這麼重嗎

7.U敗屁孩：U敗這個設置是很方便沒錯 但也間接導致了很多根本不懂交通規則的年幼小聰明有了管道上路 不看路況的 違規轉彎的 層出不窮 看到都要很小心

8.你要過了那我出來了人：這種通常發生在停在路邊或店家門口的車子 好幾次經過他都會突然開出去 好像完全不看後面有沒有車 我都覺得他早不出來晚不出來 我經過他才出來 是不是在找碴


路上的奇葩真的太多 只能說大家在路上真的要小心…",talk,0,oiiutrfghjk,M,五桐大學 茶凍歐伊系
264,Dcard,https://www.dcard.tw/f/talk/p/255918331,2024-06-22 00:39:42,喜歡哪種身材的女生,"女生也可以投 希望自己的身材
自己是48/D 
缺點是梨形身材屁股跟胸 還有腿看起來都肉肉的
腿如果又有水腫就超肉🙂‍↔️怎麼穿衣服都不會有清冷風的感覺 變成純慾…

Option #1: 60/F
Option #2: 45/Bor小C
Option #3: 48~50/D
Option #4: 170/B 45大長直腿",talk,31,,F,中臺科技大學
265,Dcard,https://www.dcard.tw/f/talk/p/255918252,2024-06-22 00:08:16,冷氣開28度是不是極限了？,"現在外面氣溫最高動輒35度C，
體感溫度可以到38度，
但是人體可以感覺到熱的溫度應該是29度，
考慮到外面的熱風可能會影響到室內的室溫，
冷氣開28度是不是極限了？

https://sticker-assets.dcard.tw/images/5626f32d-fa0c-45c6-a496-2b3e0d3670f6/full.png",talk,8,chandler0419,M,廢文是一種修行
266,Dcard,https://www.dcard.tw/f/talk/p/255918279,2024-06-22 00:21:14,我們只幹大事就像TI,"我今天才知道
這個TI不是德州儀器",talk,2,,M,國立臺灣大學
267,Dcard,https://www.dcard.tw/f/talk/p/255918283,2024-06-22 00:23:26,口袋有點空 請問學生能逛的市集有哪些？,"有沒有人跟我一樣，
喜歡四處逛市集 ? 因為自己對手作文青或復古小物超沒抵抗力，每次都腦波弱買了小飾品回家...荷包大失血～但因為還是窮學生只能每個月領完打工薪水犒賞一下自己，限制小廢物每個花費不能超過二百五，要自己打工負擔的起的～
平常用的日用品化妝品開銷也都很省，拿到試用包一定會用個精光那種
ฅ^•ﻌ•^ฅ
分享一下上周末去中山的戰利品給大家看看~
https://i.imgur.com/f7OJdm3.jpeg
這個耳環是店老闆自己純手工用塑烤片做的
聽說每個成型都不同 獨一無二耶
https://i.imgur.com/dZYheXm.jpeg
這個卡片很可愛乍看是兩張卡片 背面也可以寫字 
但他其實拆開來可以組成立體的復古小店
因為捨不得到現在還沒拆
https://i.imgur.com/zJ8FJjx.jpeg
可可愛愛小貓錢包還有兩顆古錐橘子相襯 
其實我因為上面的小別針又失心瘋的挑了好久 
久到老闆都想要問我說要不要給我10送一 但預算有限下個月得請早了
https://i.imgur.com/uNZ6ZOh.jpeg
逛逛街還可以拿到我肖想很久的磨砂膏~這迷你罐的櫻花香也太可愛了!
我想這可能是小精靈聽到我想買磨砂膏但買完小廢物月底要吃土，所以就派路邊的姊姊發給我惹～ 
 
想問問大家有沒有人逛過推薦的市集，有沒有什麼文青店較有特色，好逛不貴的？",talk,15,,F,輔仁大學
268,Dcard,https://www.dcard.tw/f/talk/p/255918294,2024-06-22 00:29:08,找人聊天,"假日早上沒什麼人～因此如題
想聊什麼都可以～",talk,4,chichikiki,M,快樂丸
269,Dcard,https://www.dcard.tw/f/talk/p/255921067,2024-06-22 08:01:19,我這樣是公主病嗎？,"平常就是上班下班
不喜歡出門
https://sticker-assets.dcard.tw/images/596ddcc3-777f-4678-83fc-f6f52e4ce102/full.png
能上實體課的課程 都選擇網路上看免費的
整天宅在家
如果有人會幫忙拿外送我就會讓對方去拿 不會爭取
自己打掃房間3個月才一次
自己洗衣服一個禮拜2次
自己煮飯也只會煮沒有調味料的
自己補充家庭用品會一次買半年以上的分量
不掃廁所 只會看到髒馬上清",talk,2,,F,國立宜蘭大學
270,Dcard,https://www.dcard.tw/f/talk/p/255925134,2024-06-22 16:10:52,為什麼講話要刻意捲舌,,talk,0,,F,長庚科技大學
271,Dcard,https://www.dcard.tw/f/talk/p/255921117,2024-06-22 08:08:36,還有沒有辦法長高,"小弟我今年準備23了 身高在169左右

從小每天都會均衡飲食 蛋白鈣質都不會少 也會固定運動不會過量 因為父母的兩個都不高所以我很希望自己能再長高點 父155 母150

國一~國三的時候身高有突然抽高150~168

但之後就完全沒有在長高了 請問還有沒有方法可以在長高點？",talk,0,as3657809,M,˙ˇ˙
272,Dcard,https://www.dcard.tw/f/talk/p/255925151,2024-06-22 16:13:43,小帳,好奇大家會有小帳嗎？,talk,2,s900406,F,s90046
273,Dcard,https://www.dcard.tw/f/talk/p/255921124,2024-06-22 08:08:48,我真的浪費了三年嗎？,"如題我是一個18歲要19歲的高中牲
當初國中一畢業我選擇了休學（已和家裡達成共識）
我休學了快三年的時間 當初同屆的同學都已經高中畢業了
而我現在回來讀書是一個高一生
這三年我在外面打工做了饗食天堂 旭集 饗麻饗辣等
這次跟家裡提出要復學 媽媽同意了 我媽她老公也就是我叔叔也同意了（我是單親家庭我媽後面跟叔叔結婚的）
但是提出要復學到現在叔叔一直問我說：為什麼要去浪費三年的時間 你現在已經晚人家很多了 為什麼還要回來讀書 你表姐大學都要畢業了 你如果當初讀下去是不是跟你表姐也不會差太多 而且你現在回來讀書家裡還有一個阿公在生病（叔叔他爸爸）正在花錢 現在你要讀書又是一筆大開銷 你這三年到底都在幹嘛 為什麼要去浪費這段時間。
叔叔給我的壓力真的很大 我在外面工作了三年也沒有住家裡 我去從事我喜歡的餐飲業 學到了社會經驗 也有了工作經驗 我並不覺得的我浪費了這三年的時間 這三年的時間明明我成長了很多 家裡也很開心我有成長 但是一說要回去讀書卻說我浪費了三年？ 我真的不懂到底哪裡有問題
我知道家裡經濟壓力大 但是沒學歷在外打工 要升值什麼的真的會有阻礙 所以我才選擇回來讀書 我真的是越想越不明白我到底怎麼浪費了三年了？我到底差在哪了？",talk,2,hwl_1102,M,小羊🐏
274,Dcard,https://www.dcard.tw/f/talk/p/255921251,2024-06-22 08:24:29,為什麼要強迫學生做志工,"國中有超額比序積分，要求達到一定服務時數才能在會考時加分，結果人人都在搞，最後變成必做的項目

國中做路跑跟交通導護隊還有圖書館的志工，md老子平常上課都要很早起，然後上課時間還很長，為什麼就不能讓我平時多睡一點，假日讓我睡到自然醒啊。

當我做交通導護隊因為早起，而打哈欠時，還被其他老師說那個愛心媽媽做的比我辛苦，她做了十年，我心裡OS我TMD是被志願，她好歹也是志願的。

當我當交通導護隊的最後一天時，我領到了一份麥當勞早餐，但是我覺得超級不划算的，然後來因為各種原因而睡眠不足導致，最後精神崩潰。

最讓我不爽的是，有人可以靠關係什麼都不用做就直接拿到服務時數證明，然後班級幹部選來選去就那幾個，光是做班級幹部就服務時數就爆滿了，然後掛名都沒有再活動的班級社團幹部也是，什麼都不用做。

高中還有學習歷程檔案跟備審資料（我是舊課綱最後一屆），然後為了備審資料好看我不得不去當志工。

在製作備審資料裡我超級想要誠實的寫到MD當志工都在做文書，無聊死了，要不是為了備審資料，老子才不會去做什麼志工。

當我上大學以後，我以為我終於不用當志工了，結果我發現畢業門檻也要求服務時數，幹到底為什麼。

而且強迫學生做志願服務根本就是扭曲志願服務的本意，志願服務在於“志願”，以及不求回報，要求要有志工服務時數證明這件事情本身就是在要求回報。

我必須要說這樣子強迫我去當志工，絕對弊大於利，我恨死當志工了，我並不覺得我有從當志工裡面學到什麼。

md以後還要強迫我當志工的話，我一定只會做最低限度的工作，然後臭著一張臉，態度還要極度的厭煩以及不禮貌。

這不就是把學生當成免費的勞工嗎，以後需要人力只要打著志願服務的名義，發個證明，隨便提供一下廉價的餐食，都比花錢僱人來做還要便宜

然後我還查到有人在做路跑志工結束返程的路上出了車禍掛了，有人懷疑是疲勞駕駛，因為路跑都要很早起，然後當家屬要求賠償，卻敗訴，然後法院認定是為了盈利目的不屬於志願服務的範圍。蛤？

新聞連結

https://www.google.com/amp/s/news.ltn.com.tw/amp/news/society/breakingnews/2379821",talk,1,,F,大葉大學
275,Dcard,https://www.dcard.tw/f/talk/p/255921245,2024-06-22 08:23:43,fd欠債唔還，要點追數,慈樂跆拳道個tsanghonyu有無人識,talk,0,,M,香港中文大學
276,Dcard,https://www.dcard.tw/f/talk/p/255921240,2024-06-22 08:22:32,找同名同姓的人,"前幾天網路上看到那個
「澤麼厲害」的鄧澤跟同名同姓的人出門
我就好奇會不會也有跟我同名同姓的人
但我的姓氏比較特別 姓連 名妍涵
如果有的話可以留言嗎哈哈哈
也歡迎底下建樓找同名同姓的人
好酷的緣分喔哈哈哈哈哈",talk,2,immmmmrose,F,累
277,Dcard,https://www.dcard.tw/f/talk/p/255921211,2024-06-22 08:19:31,泰勒絲的親簽要去哪買比較保險,"男朋友是泰勒絲的粉絲，幾乎每天都在聽
想說兩週年快到了 想送泰勒絲的親簽給他
但是我又不知道該去哪買
怕買來是假的簽名
想問問有買過親簽的都是在哪買的嗎？",talk,1,,F,國立臺南護理專科學校
278,Dcard,https://www.dcard.tw/f/talk/p/255921201,2024-06-22 08:18:06,殺死我的笑容,"




 這才是千年一遇美女吧
跟她合作過的藝人都被迷得神魂顛倒",talk,1,t65playoff,M,瑾瑾相依
279,Dcard,https://www.dcard.tw/f/talk/p/255925203,2024-06-22 16:19:26,中國官員換5心2腎；563個肝來源不明 年輕人恐被器捐,"還有台灣網紅要跑中國？覺得中國好安全？喜歡中國？



官員14年換5心2腎！中國大量年輕人失蹤 傳與這些原因有關

中國國務院下令自今年5月1日起，正式施行《人體器官捐獻和移植條例》 ，內容強調為保證國內醫療品質，更稱「公民享有捐獻或者不捐獻其人體器官的權利」。知名時事評論家指出，最近傳出中國年輕人大量失蹤，疑似與涉及使用死囚器官、遭國際期刊撤回的中國肝臟移植專家的論文，以及中國權貴階級的高官有關。
知名評論員李沐陽今（12）日在社群平台「X」（原推特）發文，並附上一張截圖。根據截圖顯示，提到中國肝臟移植專家鄭樹森，他曾於2016年在《國際肝臟雜誌》發表肝臟移植的研究論文，他聲稱移植的肝臟都來自心臟死亡器捐者（DCD donors），但他卻無法提供563個肝臟的真正來源，讓一些學者懷疑移植案例來自囚犯被迫提供，最終期刊撤下該篇論文，並終身禁止他發表。
https://news.ltn.com.tw/news/world/breakingnews/4702908


不僅如此，據截圖顯示，中國國內有最新文章探討移植年輕人的骨髓可以讓人預防失智症，李沐陽認為，這些文章與近期中國年輕人大量失蹤有關。據了解，中國盛行器官移植已有一段時間，「真相傳媒」上月17日也在社群平台「X」帳號發文分享，中國原教育部副部長在14年內換5顆心臟和2顆腎，但如此多器官究竟從何處來，他對此感到「細思極恐」。
另據「真相傳媒」去年的一篇發文指出，2023年3月14日下午15點58分，有1顆活體心臟從鄭州市人民醫院送往阜外華中醫院，這顆心臟在一輛警車、5名交通警察全力護送下，在同日下午16點18分抵達目的地，全程只花了20分鐘，護送速度相當快。這起事件在當時引起許多中國網友質疑，更紛紛推測需要該心臟的人應該是某個中國權貴階級或高官人士。
除了器官移植、年輕人失蹤引起討論，近期中國社群媒體流傳一張照片，為中國一座擁有18層樓高的醫院大樓，其樓層圖顯示，有2層樓是國際醫療部、7層則是幹部病房，加起來佔了大樓一半，一般普通民眾為剩下另一半。不少中國網友看到後紛紛悲嘆，這個樓層圖血淋淋體現了中國高官與老百姓之間，醫療資源嚴重不對等的國家悲歌。
",talk,0,,M,臺北醫學大學
280,Dcard,https://www.dcard.tw/f/talk/p/255921283,2024-06-22 08:28:12,尋有緣😎😬😬,北桃園黑貓宅急便有一個送貨員帥T求尋人IG之類的🙏🏽🙏🏽🙏🏽,talk,0,ljeng,F,匿名
281,Dcard,https://www.dcard.tw/f/talk/p/255925298,2024-06-22 16:30:19,求合作社童年玩具,"
有人知道裝在這種塑膠蛋裡面的黏土嗎？以後國小的時候合作社有賣 叫什麼名字呀？",talk,0,,M,淡江大學
282,Dcard,https://www.dcard.tw/f/talk/p/255925306,2024-06-22 16:31:17,#詢問 五分埔廠商,"最近蠻喜歡某一家廠商拍的圖還有風格
目前有在猜是不是心裡所想的那家廠商 但不是百分百確定
如果我去現場問廠商能不能看看商品圖是可以的嗎
會不會有點不太禮貌🥹 謝謝🙏🏻",talk,0,,F,致理科技大學
283,Dcard,https://www.dcard.tw/f/talk/p/255925321,2024-06-22 16:33:13,全國電子發票遺失怎麼辦理退貨,"我在全國電子買了一台空調
今天送來發現購買頓數不夠我的房間使用
需要退貨重買
但我發票忘記放哪了怎麼辦😭😭😭",talk,2,,F,國立屏東大學
284,Dcard,https://www.dcard.tw/f/talk/p/255925335,2024-06-22 16:35:21,關於童裝,"從寶寶出生開始每天都過得很充實，
但也希望自己能賺點零用錢🥹

不知道各位寶媽們對寶貝的衣著有什麼樣的需求呢？
雖然我也是媽媽，
但感覺做網購童裝真的經營好難⋯
需要前輩指點🙏",talk,0,,F,國立臺中科技大學
285,Dcard,https://www.dcard.tw/f/talk/p/255921315,2024-06-22 08:33:24,富邦 疫後就學貸款補助,從去年7月就收到符合資格的通知，但是直至今日貸款餘額還是沒有改變欸，大家都扣款了嗎？🥺（星期一一定會打去問）,talk,0,,M,國立臺北大學
286,Dcard,https://www.dcard.tw/f/talk/p/255925383,2024-06-22 16:39:50,北車求救,"有沒有現在在北車附近qtime或e客棧
有包廂的帥哥美女 
準備要離開的
可以讓我接你的位子
我在另外多貼你錢 
感恩
（流浪街頭中",talk,3,cutestpolarbear,F,派派家的北極熊
287,Dcard,https://www.dcard.tw/f/talk/p/255921325,2024-06-22 08:34:55,發票中獎 但人不在台灣 怎麽領獎,"如題
要年底才會回台灣 之前在app上沒設定發票歸戶
我原本是請我媽幫我去ibon領獎（因為上次中獎 我記得我是這樣去把紙本發票印出來領獎的）
主要我不記得操作順序了 我媽也不會操作⋯
她一直跟我說需要載具密碼（？？
請問是有需要這東西嗎？因為我原本不知道有啥密碼，後來上app看確實有，我就設定了一個密碼，讓我媽去試，但還是沒成功🥲
我人也不在台灣不知道怎麽告訴我媽如何操作啊啊
上網看教學沒幾個步驟的😵‍💫",talk,2,,F,奧克蘭大學
288,Dcard,https://www.dcard.tw/f/talk/p/255935366,2024-06-24 00:19:43,被同事說是小美女,"我都回答

是大美女

同事：好！大美女

有時候身體不舒服回答：謝謝
同事：您今天不舒服嗎？

我：對


（（大家被誇講都怎麼回答呀


https://sticker-assets.dcard.tw/images/764ff643-b618-4691-8e8b-7646a4d86e2d/orig.png",talk,5,angela999,F,草莓優優
289,Dcard,https://www.dcard.tw/f/talk/p/255925371,2024-06-22 16:38:27,大家的興趣愛好是什麼？,"如題⋯閒得發慌～
想知道大家放假都在做什麼？
大家興趣愛好是什麼呢？

我自己平時就喜歡追劇散步瞎晃或是騎腳踏車，也是會花錢體驗一些活動課程的人，像是烹飪課、球類運動、有氧課程，感覺過程中也是很享受的那種
但好像就是一種休閒娛樂，並沒有昇華到興趣愛好⋯大家還有推薦什麼嗎？

https://sticker-assets.dcard.tw/images/dc9fd2f0-7f7e-4942-8f8d-73109ce2cb42/full.png",talk,3,,F,朝陽科技大學
290,Dcard,https://www.dcard.tw/f/talk/p/255925364,2024-06-22 16:37:39,Uber 壞了嗎,"為什麼都沒有車車🥲🥲
",talk,0,,F,中國文化大學
291,Dcard,https://www.dcard.tw/f/talk/p/255921318,2024-06-22 08:33:35,關於神祕的香港雅太國際（醫美）,"關於神秘的香港雅太

我其實本來不想寫出來的，但是認識其他受害者聊天中發現關於香港雅太""醫美""這部份真的資料、資訊太少了。 所以我寫出來，希望可以少一點人跟我們一樣心痛... 我也不知道我寫出來後他們還會不會叫雅太...說不定會改成太雅、NANA、NUNU之類的... 如果你遇到了類似的情況，請向各地區的反詐中心確認，或是微博(甜蜜的”陷阱-杀猪盘)、小紅書、Dcard、FB搜尋看看是否有類似案例

PS. APP介面似乎會因為手機系統跟地區有差異。

3／5  
IG傳來了一封私訊簡單的問候‘Hi,你好’基於對頭像的熟悉感跟好奇，我跟他就這麼聊上了。
他說來台出差，因為醫院要來台灣開分院，來出差做風險評估跟考察，目前在西門町住宿6號要回香港，而他未來是台灣區的總負責人，他一直想來台灣定居，夢想要成真之類的，一來一徃間我們換了line（主要是因為IG我也不方便聊天）

在聊天的過程發現他很多觀念跟我好像，對他有點好感，慢慢的他開始逗我，某天他鬧我要我做夢要夢到他,我說要夢見你也得我知道你長怎樣呀，他傳來了照片，我心裏嗑登一下，有個聲音，就是他了！
但是我也知道這麼出色的男生怎麼可能看上我，對於他說對我的好感聽聽大過於認真。。

3／23 
在拗不過他的狀態下，在他跟我說給彼此一點勇氣後，我同意交往了，他給我的資料我都有再確認，但是都沒有找到，而他總是主動報備，關心我，某次大加班，他擔心我安全，硬是熬到我到家才睡(他每天11點多左右要睡覺，說要養生)，隔天還跟我說半夜驚醒，以為我還沒到。（雖然也是唯一一次）所以才會越來越沒有戒心，感情慢慢加深

3／30 
他開心的跟我說偷偷安排了我的時間，買了5／31演唱會門票。我們約好見面

4月初他開始跟我聊到了代理相關的資訊，我表現得沒甚麼興趣，他很快地掛掉電話，事後我問他，他說感到我的防備，他有點受傷。
隔幾天他說來台灣後因為是總負責人會很忙，希望我可以幫幫忙，注意線上訂單有沒有人接就好。我有點害怕，所以跟他說我考慮一下……，他說知道我不安，但彼此間可不可以有一點點最低信任，最終我還是答應了。

4/15 
他給了我一個網址要我下載一個香港雅太App,我疑惑地問為什麼是這個? Google play的不能用嗎?為什麼是另外給?他說都是一樣的只是這是針對台灣區的，Google的是國際的比較複雜。
之後就教我如何註冊，如何預約手術訂單，然後放錢進去……隔天要我提領出來。我問他這跟我要幫他的事…有甚麼關係?他說總是要熟悉超操做呀，不然人家問你怎麼回答。 

4/17
又要我在預約一次當練習，我又再丟入一次資金……。

4／18
他提到第一批補助金什麼的，要先儲值3萬港幣，我說我沒興趣，而且我沒錢。他回我”沒關係主要是要跟我分享好消息，主要還是要看我的能力”。

我們生活依舊，聊天依舊，在我淋成落湯雞時……他會擔心我會不會感冒，在我被同事氣到時會幫我一起生氣，會唸我要注意身體，工作不是一切要有自己的生活，不然以後還要跟工作搶我，還是我願意換工作？要幫我找工作……或是直接跟他一起在醫院工作…之類

4／23
他要我試試預約區級代理，我跟他說我不要，他說先問問也不見得有，我問他條件？要升級總有條件吧? 他說也不一定能申請到，如果申請到其他條件也會幫我……，結果我申請到了，4/26前要先入金5萬港幣，凍結12個月，每個月會分紅給我。我跟他說我不要，這超出我能力了，我不想要，我也不貪這個，本來就只是要幫你減輕負擔而已。
他說能多一筆收入不好嗎?而且跟定存一樣啊，不要怕沒事的…他會跟我一起湊錢，但最後那些錢是我想盡辦法湊出來的……

4/30
要提現，提不出來，才知道有任務……5/26前要滿足10萬港幣跟五次預約單。我其實不安和壓力開始蔓延了……

5／2
他開心的分享的與建築商簽好的合約，告知我即將來台蓋一棟醫美中心…
我也為他開心，因為他的夢想要實現了…

5／5
我跟弟弟聊天，弟弟說他聽到他老闆跟客戶說到有港商要來台蓋醫美中心，我還問他是不是雅太，他說誰知道呢，誰叫我才有第一手消息呀~然後又是正常的生活每天的聊天


5／12
我接到警察的電話告知我4／17匯款涉入一起詐騙，我急著打給他，問發生什麼事，他安撫我可能是有人代理不過關，為了取回故意報警的，我們經濟沒有損傷，所以沒關係的。如果要報警也可以，只要帳戶不被凍結影響提現就好

又隔幾天他跟我說時間有點緊迫，他的錢剛好都在手術中，所以要我去借或貸款……我反感了，我不太懂為什麼會變這樣（又或者是我故意不想懂）

那天我突然把唯一一張我沒確認過的照片放進小紅書.....然後我看到一模一樣的人…但是名字、國籍、生日都不一樣，在後來又發現他跟我報備的每一張都是久遠的照片…..而兩次的質問他跟我說”不是要去把活生生的自己去每一個地方給人們看見才能信他，問我知不知道抑鬱的感覺，距離31號就差幾天了，不能耐心等等嗎？見面比任何解釋有用。。聽著他傳來憂鬱的語音我很心疼只好壓下不安…..

隔兩天 他又要我再去貸款或借錢，不然任務不過後果會很嚴重(他們APP 客服說會報警進入司法程序)，我問他要貸款多少?他建議我帶14萬，進樣找利息低一點的….短期的就好

雖然我的情感很想相信他，但我真的沒辦法再跟自己說要相信他，14萬不是小數目……我不能拿起來賭。而且他最初告訴我加入的目的是為了讓生活好過，怎會反而要負債了? 所以我一直拖著…

5/22 他說時間來不及了 他提現借我…..我們快點完成任務...結果他跟我說因為我的關係,所以他也被凍結了，他最近都要用到錢…要我再想想辦法,但我真的拖到我真的不知道怎麼拖了….我打了165也被帶去報警了…
我再也壓抑不住所有情緒的反撲…我覺得我好像背叛他，又好像被他背叛…再想到已經放進去的金額..又覺得對不起家人,我崩潰的跟他提出分手
他還安慰我沒事的….他不分手因為我情緒過度高昂了,彼此冷靜後再說….

三天後，我再次聯繫他…變成我問他才答，不主動連繫我，電話也不接
某天我不知道哪根筋不對，做了重新註冊APP....問他為什麼同一個帳號可以重複註冊?他說他不知道明天幫我問問….之後第一天已讀不回第二天不讀不回….
最後留下 “再見，希望我餘生不會再遇到不開心的人跟事….便消失在我的生活中”

其實直到最後我都還想香港雅太國際醫美(香港雅太整形醫院)
到底存不存在，他會不會是無辜的，是否真的因為我任務無法達成被凍結而沒有錢，沒有辦法完成夢想…但隨著他封鎖我一切可以聯繫到他的方式‧我想擔心確認也沒有辦法跟意義了

如果你遇到了類似情況，請一定要保持警惕，不要輕信對方的甜言蜜語和各種理由，保護好自己的財產和情感。希望我的經歷能警醒更多的人，避免更多心痛的發生。












",talk,2,akane046,F,甯
292,Dcard,https://www.dcard.tw/f/talk/p/255921372,2024-06-22 08:40:40,智（障）齒🦷⋯,"哈嘍大家⋯⋯⋯
最近發現左邊後面冒出白白的，應該是我的智齒長出來了！只有一點點而已，雖然完全不會痛，但是我發現吃完東西那邊都會卡一堆渣渣😵‍💫下星期三去洗牙後會請醫生幫我評估是否需要拔除！
⋯⋯超級⋯⋯緊張⋯大家拔智齒的時候會覺得很痛嗎！
我縫過雙眼皮，但是因為有打鎮靜所以覺得雙眼皮的麻醉還好，不知道拔牙的麻醉是不是很恐怖🥵
https://sticker-assets.dcard.tw/images/6a1b2745-54bf-4488-ba84-fe1541217f50/full.png
https://sticker-assets.dcard.tw/images/28cb79bc-9076-4d84-9270-c02cdd53c726/orig.png",talk,8,soligyuuuz,F,₍‧ꀈ˙⁾՜
293,Dcard,https://www.dcard.tw/f/talk/p/255920459,2024-06-22 06:39:18,S2O 去看tripleS😻,"想找可以一起去的 身邊朋友都沒有人🥹
我去7/13的～",talk,3,y_pin_37,F,Apple
294,Dcard,https://www.dcard.tw/f/talk/p/255935451,2024-06-24 00:43:05,一隻9個月大的貓有辦法在明年10月初吃完10公斤的飼料嗎？,問號問號,talk,0,kun___cool,M,北屯小K
295,Dcard,https://www.dcard.tw/f/talk/p/255920810,2024-06-22 07:24:25,懂人情世故就是渣男？,"我回想起前陣子在跟朋友聊天，
講到我跟另一位朋友的觀念衝突，
因為我個人覺得人的閱歷多了，
不管是情感經歷、工作經歷、人際上的交流，
應該多少會學到一些東西，
然後人會變得越來越圓滑，
可以說是一個社會化的過程，
我跟朋友說有時候溝通上要圓融一點，
她問我是不是發生什麼事，
我說我提醒一個男生朋友講話要婉轉一點，
不然有時候會不小心得罪人，
可能你本意不是如此但聽者有心，
然後他回我：（原話）
如果我是一個很懂人情世故的人，
我根本也不會認真，我就會是一個渣男。
我當下有一種-
請問你在說什麼鬼東西？
非常莫名其妙的感覺，
懂人情世故=渣男
這個等式怎麼成立的我完全不理解，
然後我就說算了～你當我沒說吧⋯⋯
然後就漸漸疏遠這個人了，
說實話我會選擇提醒是因為～
我覺得這個人說話極其白目，
我受不了了才委婉提醒，
結果這個人非但不想想自己平常說話的方式，
反而去抨擊懂人情世故的人是渣男，
這種神邏輯我都要跪了，
我的原則就是道不同不相為謀，
所以現在已經是陌生人了～",talk,2,fs97xz,F,牛奶麥片
296,Dcard,https://www.dcard.tw/f/talk/p/255920754,2024-06-22 07:17:28,不追蹤看ig私人帳號,想請問如果ig 沒追蹤有方法可以看到私人帳號嗎？,talk,2,connie0000,F,connie
297,Dcard,https://www.dcard.tw/f/talk/p/255920974,2024-06-22 07:48:13,投籃機 (中華電信板橋門市）,"我剛剛去中華電信板橋門市，看到NBA投籃機。
AR 版的。。。。但工作人員說活動只到今天。住附近的人可以去看看。
",talk,0,,M,俄亥俄州立大學
298,Dcard,https://www.dcard.tw/f/talk/p/255925409,2024-06-22 16:43:32,irent 租車問題,"今天早上打算租irent （第一次租 超不熟QQ
看地圖確認離家不遠之後出發取車
但因為等紅綠燈&在停車場找車花了一段時間
所以在剛好找到車的前一秒被取消預約
可是信用卡費用已經扣下去了
只能在停車場立刻又再預約一次
想問 第一次預約時因來不及取車而被取消的單
是會退款的嗎？還是就不會還給我了？

再麻煩有租irent 經驗的好心人回答了
謝謝🥺",talk,0,,F,國立東華大學
299,Dcard,https://www.dcard.tw/f/talk/p/255925489,2024-06-22 16:53:30,好奇大家在外面這個都用腳還是用手踩,"
出門上廁所遇到這個都在想
是要用腳踩還是用手按
但每次都很怕下一個人用手
所以用手按下去馬上去洗手
https://sticker-assets.dcard.tw/images/9417f85c-a9a6-4dcd-b785-25f183708750/full.png",talk,6,ni1026,F,芭芭拉啵啵
