system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
267,Dcard,https://www.dcard.tw/f/talk/p/254297267,2023-12-31 17:47:33,網購詐騙「誘簽金流服務」，「勿點不明連結🔗」認證❗️提高警覺、請打165,"轉刑事警察局反詐騙宣導：

聽到「ATM解除設定、簽署金流協定、帳戶認證」、等關鍵字🧐，請提高警覺❗️你可能遇到「假買家」❗️
若接到可疑電話或訊息，可向官方賣場查證或撥打(telephone)165反詐騙諮詢專線詢問！

#轉刑事警察局 #雲林縣警察局 #西螺分局關心您

https://youtu.be/BG4RCOy2d-A",talk,0,skll,F,雲林縣警察局西螺分局
268,Dcard,https://www.dcard.tw/f/relationship/p/254297232,2023-12-31 17:41:36,緣分,"緣分到底是怎麼樣ㄚ⋯⋯
以前偷偷喜歡一個男生，常常追蹤他的動態，某天看到他在暈船勒戒所留了一些很像分手的話
例如，有人發都交不到女朋友的文，他會在下面留言：這我（但他大學三年交三個）、標註朋友說「她真的好可愛⋯」感覺在說身邊的女生，很像那種剛認識覺得可愛的語氣（判斷他跟朋友的前後文得到的結論），還有一些其他留言都讓讓我更相信，他已經分手了。

下學期就剛好跟他選到同一堂通識課，我想說也太有緣了吧！還以為這就是緣分

結果他根本還跟他原本女友在一起，下學期要交換我也根本不可能再見到他😢😢
事實證明一切都是女人的腦補QQ…..

希望有一天也能遇到互相珍惜的另一半。",relationship,1,,F,
269,Dcard,https://www.dcard.tw/f/mood/p/254296308,2023-12-31 15:46:53,羨慕有正妹女友,"之前認識一個女生
她說她的正妹朋友的男友也是我們公司的工程師
ㄧ看ig是個2萬多人追蹤的網紅
讓同公司的我好羨慕
好歹我也180/70中分長的偏韓系
難道這就是所謂的緣分嗎？",mood,0,,M,
270,Dcard,https://www.dcard.tw/f/talk/p/254296968,2023-12-31 16:53:46,菊花的問題,"看過圖片都一樣，找資料也沒有明確的說法，我不懂明明都是菊花，那麼
daisy 跟 chrysanthemum 兩者差別在哪裡？

該不會一個更精確是指小菊花的意思，另一個就是不管是什麼樣子的菊花，就只是菊花！",talk,0,,M,輔仁大學
271,Dcard,https://www.dcard.tw/f/relationship/p/254297882,2023-12-31 21:28:49,想把妳留在2023,"從高中的追求，
到高二的告白，
妳說想等確定有大學再說⋯
好！我等
接著是高三的小曖昧，
我繼續等⋯
到大一的妳在雲林我在台中，
接著妳答應在一起的那天，
我嘴角沒有放下過！
突然間，我認為幸福的20天，
最後成為妳認為不是交往的20天⋯⋯
-
所有過程經歷了退出妳小帳摯友、小帳、大帳摯友
我都熬過來了⋯⋯
最後卻在妳認為回訊息有壓力、
不適合遠距的當下，
給了我最大的希望再無情丟掉
-
我退追也封鎖妳了，
現在也慢慢不要去一直想妳了
我想把妳留在2023
至少2023我追妳的部分不會後悔了
我真的很用力去追過妳了
該做好像都做了也還是留不住妳
-
2024
累了，
這次願望留給自己：
「好好愛自己與家人」",relationship,0,,M,
272,Dcard,https://www.dcard.tw/f/mood/p/254296873,2023-12-31 16:40:15,2024 新年快樂,"祝 在看這篇文章的各位，

新年快樂，心想事成，龍年行大運 

https://sticker-assets.dcard.tw/images/5a816438-918a-41af-bfc4-4acc0e564c28/orig.png",mood,0,,M,
273,Dcard,https://www.dcard.tw/f/mood/p/254296889,2023-12-31 16:42:22,對自己的外貌不太有自信,"我小學和國中都是被說醜的那位
除了主動追求都被打槍以外，還被霸凌
不過還是有被女生追過一次，但我不喜歡她

直到高中以後
多了一票女人緣，也被女生倒追
那時候很愛往外交朋友，是還沒有到打打殺殺的境界，也特別關注偏向弱勢的人，在那個群體中我算異類。畢竟被霸凌過，己所不欲勿施於人。
也帶過很多女生回家，但我那時實在太單純了就單純抱抱睡，就連我媽都在笑我。
可能是之前告白別人的陰影導致我不知道要如何跟女生相處

到了目前我還並不知道如何出手。雖然還是有女生主動認識我，但我一定會把話聊死🫠
首先，一定先誇讚我的外表和身高，雖然聽了很開心。
大概是這樣


但對於外貌，說是這樣說，但我對自己真的沒有什麼自信，可能是小時候的陰影影響太深，所以我歸類在我個人散發的獨特氣場🧲

最近應徵了男模、男公關
嗯，面試後就直接入取了@@叫我儘快上班
雖然都是變形的認同我
但是我自信度還是不夠，就很不知道我在堅持什麼
希望這份工作能讓我更有自信

不知道後續如何面對女客戶
抱著體驗人生的心態走一步算一步吧🥹
大不了不成功我還有原本的工作能做
薪水也不低",mood,0,,M,
274,Dcard,https://www.dcard.tw/f/relationship/p/254296872,2023-12-31 16:40:13,2023年給前女友的一封信,2023年過去了，今天我去做了推拿按摩，途中師傅問我的感情生活問我分手多久曾經跟妳交往多久，我回答交往了八年分手快兩年了，問我說怎麼不去把妳追回來，我回答說正因為我很瞭解妳我知道當妳說出口分手便絕對不會再回頭，當下我很希望自己是錯的，但我知道的妳一定很堅強吧，不管遇到怎樣的不順心或是再艱難的環境，妳總會找到出路知道自己當下該去做什麼，我明白自己沒有資格再過問妳的生活，但如果可以我希望妳在未來的日子遇到對的人，那個人不會是我，2024年開始希望自己可以放下一切也祝福妳未來的一切都安好可以很幸福..真的很幸福,relationship,0,,M,
275,Dcard,https://www.dcard.tw/f/relationship/p/254296867,2023-12-31 16:39:23,喜歡上不該喜歡的人,"2023尾聲，大家進入迎接新年的狂歡
而我深陷難過久久不能自己
希望真的有人可以給我意見

因為公事與一位男性偶有接觸 越走越近
年齡相差16歲
他是已婚的人，育有一子，住一起
與妻子長年分居達8.9年甚至更久，且不在同縣市
女方偶爾1.2個月會跟家人去男方家看小孩
他說 他提過離婚，但女方不肯

直到有一天，他向我表示對我的喜歡
我承認我也有，因他已婚 我的情感一直有控制住
我問了他 你會離婚嗎？
他說 沒辦法給我肯定的答案，因為這不是他單方可以決定的
同時他也害怕離婚 小孩監護權被女方搶走
他沒辦法給我承諾 沒辦法給我未來

這段時間我的心情真的很低落
長時間的相處 我已慢慢陷進去
我很喜歡他對我的好、對我的照顧 有一種被疼惜的感覺
我對天發誓 絕對不是看上他錢，否則我出去被車撞
且也沒發生過關係。

而我也知道 這份喜歡，是不符合道德的
無論他跟妻子關係如何 我如果繼續，就是一個第三者

我能期待他會離婚嗎？還是我應該趁現在砍斷一切⋯",relationship,3,,F,
276,Dcard,https://www.dcard.tw/f/mood/p/254297850,2023-12-31 21:03:16,被女友說不會舌吻,"滿心歡喜要跟女友迎接2024年
在前一晚想要跟女友歡愛一下
但被女友說你怎麼還不會接吻
我該怎麼辦?

我們遠距離再一起已經5年了
女友是我的初戀
磨合了很久
平常不怎麼吵架

但每每說到性事
女友對我幾乎都很失望
也嘗試用玩具
a片也追蹤了幾個
youtube教學也看了很多
有咪有那種在口腔內裝內視鏡的片?

他說舌頭要盡量把對方的弄過來，撩的方式
我試了
但她覺得我只是去撞他舌頭

但這種明明就是要實戰...
難道真的要找人來試嗎?
懇請指教....",mood,1,,F,
277,Dcard,https://www.dcard.tw/f/talk/p/254297828,2023-12-31 20:48:33,寫作能力是永遠立於不敗之地❗️,"雖然短影音是現在的趨勢，不代表寫作能力就要被拋棄！

因為不管圖片、影音、podcast等的腳本，都是建立在""文字基礎""上！

我在Dcard發表我對國民兩黨想法的文章，被一個1450瘋狂貼名嘴的影片，我把過去所有我寫過的文章全部貼上去，後來那位1450就消風了！並且我挑戰他寫篇自己的文章上來，不要一直貼名嘴的影片！

文字可以顯示一個人的內涵，而且可以深入且快速的讓人了解一個概念，而影音是需要打開喇叭才有辦法理解影片的內容。

寫作能力是永遠不會退流行的能力！
深夜有感！

黑暗需要陽光、負面需要正面！
所以我用N篇我對柯文哲正面的文章把1450給滅頂了！

唯①支持柯文哲吳欣盈、民眾黨請投⑫

小狐狸",talk,0,a0963099807,F,小狐狸
278,Dcard,https://www.dcard.tw/f/talk/p/254297817,2023-12-31 20:44:23,超便宜！！淡水團購社團！！歡迎加入～,"各位客人你們好呀～我們是多多比團購🛒，是位於淡水的團購店家，我們主要是團購一些生鮮食品、冷凍食品、零食、飲品、生活小物...的商品🎁，我們也會定期開放專門貼文詢問各位想要哪些類型的商品。

本店於2024/01/05開始正式營運✔️，在這之前也歡迎各位加入➕，本版主也有放一些商品可供各位先下單🛒。

取貨方式：
1.提供淡水指定地點面交👫（貨到付款）
2.提供網路寄送服務🌏（需要額外運費、提醒貨到後先行匯款和提供地址）

有任何問題都能➕斑斑好友，私訊斑斑，詢問斑斑～

謝謝各位的支持，希望未來都能提供給各位完美的服務和商品❤️

https://www.facebook.com/groups/721497882897228/?ref=share_group_link",talk,0,mimumu,M,斑斑
279,Dcard,https://www.dcard.tw/f/relationship/p/254297384,2023-12-31 18:10:08,交友軟體聊天,"大家在交友軟體都怎麼開頭？

還有都聊什麼話題呢？

想要認識人的那種

我有時候覺得我這樣正常的聊

對方會不會目的其實是約跑

感覺裡面的人都很快

可能兩個禮拜就開始聊色或約出去

但我真的做不到 對我來說好怪

最近難得找到一個興趣都很相同的

只是我有時候很少開（大概3天

回超慢 但她還是願意跟我聊

小感動 現在希望她趕快回我耶

然後新年快樂",relationship,1,,M,
280,Dcard,https://www.dcard.tw/f/talk/p/254297378,2023-12-31 18:09:05,人是善良的啦,持刀去跨年抱著什麼心態在過日子,talk,0,waron,M,雨勢滂薄
281,Dcard,https://www.dcard.tw/f/talk/p/254297354,2023-12-31 18:02:48,新北新莊🀄️,"新莊化成路🀄️缺一～
有人要來打ㄇ！",talk,1,,F,輔仁大學
282,Dcard,https://www.dcard.tw/f/relationship/p/254297347,2023-12-31 18:01:50,男友說謊騙我,"如果是你們會生氣難過嗎？
還是我管太緊了⋯？

大致上事情是這樣的

男友說
因爲怕我生氣
所以開車載女同事（非單獨）沒有主動報備
第一次知道事情之後
當時我跟男友談
至少告知一聲
我也不會阻止你不讓一群同事吃飯


後來
男友參加另一群的邀約
我主動問說有載女生嗎
他回我只載兩個男生
當下我也相信
過程中也報備說有哪些人


結果一個多月的今天在男友面前看到聊天紀錄
當天的邀約原來男友還有去女生家載其他女生
回程也單獨載女生回家


我直接問男友說當下我問你的時候為何不說
為什麼要說謊騙我
他也只是回我 怕我生氣
他也沒有做對不起我的事
不然你現在要怎麼樣 我自己決定


覺得去年的最後一天
和今年的第一天心情真的好糟糕….


男友開始對我說謊
我心裡真的過意不去
覺得好像離男友越來越遠⋯⋯


感情最基本的不是要互相信任嗎⋯⋯",relationship,3,,F,
283,Dcard,https://www.dcard.tw/f/mood/p/254297304,2023-12-31 17:52:47,失眠最終還是因為妳,"新的一年
然後還是emo
為什麼有另一半的人不一起閃？
沒有另一半的人想找這麼困難？

妳說小孩們給我造成困擾嗎？
並沒有一切的開頭都是妳離開
妳說妳一無所有？
但妳很自由沒責沒認
一切都丟給我...
說沒有要拋棄但妳這一切就是在拋棄
謝謝妳10年的陪伴
讓我往後人生只剩迷惘寂寞孤單
已上鎖的心如何在開啟
來說說新年新希望吧
希望今年的我能夠放下這樣拋棄我們的妳
笑這哭最痛
新年真的快樂嗎？",mood,0,,M,
284,Dcard,https://www.dcard.tw/f/mood/p/254297293,2023-12-31 17:50:49,東吳大學的跟蹤騷擾行為讓我感到很害怕,"這位東吳大學同學先是在我的一篇穿搭文章言語攻擊後，然後因為我不小心在淘寶買到一個假包後（我從來不買名牌並不清楚自己買了假的，也已經在文章中多次解釋並且道歉）
就一直瘋狂的攻擊我、追蹤我ig、在我很多文章底下留言騷擾我，讓我感到非常的害怕跟焦慮




跑去看我ig再來攻擊我



在我分享星巴克美食也留言


幾個月前已經回覆他提出警告

沒想到在最新文章又來留言攻擊騷擾我




我真心不理解這位東吳大學到底對我是有什麼深仇大恨要這樣一直在網上跟蹤騷擾我，我其實已經盡力不想讓這件事情影響我，但是在打出這篇文章我的手都已經害怕到在發抖。

你的行為讓我真的覺得你很可怕。我會繼續收集證據已幫助我提告。",mood,3,tea1234567,F,Miss布丁
285,Dcard,https://www.dcard.tw/f/mood/p/254297289,2023-12-31 17:50:20,拜託女性要好好保護自己的身體,"如題，近期有個名叫Harrison的外國男士，在泰國跟女性無套性行為染上HIV，但仍在亞洲到處跟各式各樣的女生發生繼續性行為散播病毒⋯

在日本京都短短89天就已經有23名女性跟他發生性行為了⋯傳播速度真的有夠快

近期這人已經到台灣了，影片上說已經在台灣待了一個禮拜多一些，所以到影片上架應該也待了兩個禮拜或更久，影片中也講到已經台灣的女生發生性關係了🥲

上來發文單純想讓更多的人，尤其是女生看見，希望大家都能保護好自己的身體，遠離性病🥲
㊗️各位身體健康 做好安全措施遠離性病👌🏼

ps.找不到跟新聞或時事相關的看板，只好選擇心情版了🥲
https://youtu.be/yd1YcKve7G8?si=32UlgUlgzQgd5Vc_",mood,1,,M,
286,Dcard,https://www.dcard.tw/f/talk/p/254297379,2023-12-31 18:09:16,芭比Q了🩸賴清德你的人格破產了‼️‼️,https://youtu.be/K_mvB-dLmhY?si=XcNyKm7H3az58Crt,talk,0,a0963099807,F,小狐狸
287,Dcard,https://www.dcard.tw/f/talk/p/254297332,2023-12-31 17:59:04,尋物-鑰匙 水湳公園,請問有人在水湳公園跨年會場撿到一個維尼熊的鑰匙圈，上面有三把鑰匙，有的話請私訊我🥹,talk,0,y54631,F,zt
288,Dcard,https://www.dcard.tw/f/talk/p/254297299,2023-12-31 17:51:41,星巴克員工請幫幫我,"我是星巴克夥伴
最近一直想不起來本日三句話到底是什麼
因為入職一段時間又不好意思問
可以請知道的夥伴幫我解答嗎
我真心感謝你🙏🏻",talk,0,ciny_01,F,環保小尖兵
289,Dcard,https://www.dcard.tw/f/relationship/p/254296323,2023-12-31 15:49:17,原來 真的會因為小孩沒辦法離婚,"以前總是不明白，為什麼常常可以聽到，「當年要不是為了小孩早就離婚的這種故事」。
直到自己遇到了，當小孩含著淚告訴你，不希望一家人分開時，心有多酸多痛…
沒有家暴、沒有第三者，在外人看起來幸福的一家四口，原來只是彼此在消磨愛的互相忍耐，好累好想放棄，可是2個小孩該怎麼辦？",relationship,3,sunny626017,F,米米
290,Dcard,https://www.dcard.tw/f/relationship/p/254297204,2023-12-31 17:34:35,我以為那是愛，結果只是被需要。,"大約兩年半前，我有一個交往12年的男朋友。
我們感情一直穩穩的沒有什麼不好，但是卻一直走不到婚姻的那一階段，我想也許是他從來都不積極過吧。無論是融入我的生活圈或是跟我家人相處他從來是抗拒的。
後來到現在我才想明白，交往期間我總是覺得不對勁的原因…因為我對他的愛讓他得到的太過容易了。
所以他一直習慣著我愛著他對他好對他的付出，從來都不覺得有什麼地方需要改變的。
而我一直以來都太累了，連提分手之後面對他自私的挽回都已經沒有力氣去心軟。

他說：「在高速公路上開著車的時候很想去死，因為這個世界上沒有人愛著我了。」
「你不愛我了要我怎麼辦。」

但我真的好累好累
可惜他不懂，一個人維持感情的感覺
我真的不想再過下去了。",relationship,1,,F,
291,Dcard,https://www.dcard.tw/f/talk/p/254297079,2023-12-31 17:13:07,原來國術也能打,"本來以為中國傳武除了八極拳還算好用之外
其餘的花拳繡腿太多，並不實用
沒想到還真有專攻中國傳武的人打敗練泰拳高手
看來我見識還太淺了QQ
https://tw.sports.yahoo.com/news/%E8%B8%A2%E6%8B%B3%E9%81%93-%E8%A9%A0%E6%98%A5%E6%93%8A%E6%95%97%E6%B3%B0%E6%8B%B3-%E9%BA%B5%E9%A4%A8%E5%BA%97%E9%95%B7%E9%99%B3%E5%BF%97%E6%99%83%E7%A8%B1%E9%9C%B8k1%E6%93%82%E8%87%BA-144307238.html",talk,0,,F,長庚大學
292,Dcard,https://www.dcard.tw/f/relationship/p/254297246,2023-12-31 17:44:23,1/1 00:10分手 ：）,"兩個人都還愛著 但因為一些錯綜複雜的原因
分手了 怎麼那麼痛 睡不著 
2024的開頭這樣要怎麼辦⋯⋯",relationship,4,,F,
293,Dcard,https://www.dcard.tw/f/mood/p/254297200,2023-12-31 17:34:06,雖然對跨年無感 但再回想去年後 心情真的好糟,"上禮拜剛分手
每天都夠糟了
跨完年後
沒想到可以痛苦到另一個境界
滿滿的都是後悔",mood,1,,M,
294,Dcard,https://www.dcard.tw/f/mood/p/254297084,2023-12-31 17:14:10,位置,"「她說，我給了妳一個位置。」

本來不懂這句話的意義，
在聽完她的故事後，
我說了，他也給了妳一個位置，
於是我懂了，
這個位置的重量，
同時也需要承擔的責任..

久違的，
點了一根菸，
想品嚐屬於妳的味道..
裊裊升起的白菸，
霧化了眼前的世界，
眼睛有些刺痛，
一切變得朦朧又不切實際，
是刺痛，
抑或者思念，
瞬間淚流不止..

盒子是純白又帶點紅，
就跟妳一樣，
白裡透著微紅，
輕輕吸了一口，
就跟我面對妳時一樣，
還來不及反應，
就開始有些暈頭轉向，
明明看起來人畜無害，
卻有著致命的吸引力...

既然給不起妳想要的，
那就趁早打住，
這篇文原來想要在年底發出的，
卻沒想到拖到了現在，
我只要妳好好的。

答應妳要說些有關妳的故事，
卻沒想到是這種形式。",mood,1,f2023g,M,追著尾巴的狗狗
295,Dcard,https://www.dcard.tw/f/mood/p/254297097,2023-12-31 17:16:25,在最後一天了還被詐騙😞,"這兩天決定花三萬跟了兩個月的帶單群組、平時幫他們操作遊戲時都有得到工錢、兩個月下來看了好多人都有丟錢獲利還拍真實影片、他們也會一直跟我們強調他們是跟實體店家配合的遠東商銀也有配合這家實體店家全省真的都有、才會更相信他們…想說應該是真的就下定決心花最低的金額試試看…結果兩夜的時間我花了11萬…卻什麼都沒了…我一














毛都沒了好絕望…哭了一整天也不知道該怎麼辦…後悔也沒用了",mood,1,,F,
296,Dcard,https://www.dcard.tw/f/relationship/p/254297107,2023-12-31 17:18:34,背叛彼此的伴侶而在一起的愛情,"今年過去了

你死性不改的也不逞多讓四處找人陪伴你度過寂寞。

那位名人不過是個體育老師轉播幾項賽事，就自以為有名氣，你找人代課的人都不爽在心頭不想說而已，拿喜餅到同居住所給這位老師祝賀的學生，還真以為她多高雅優秀，抱歉，圈內的名聲很臭，還很多人不認得她是誰？不要自以為是，某近期知名人士的校友，還真是物以類聚。

動不動就提告是你們慣用的伎倆，難怪背叛別人是多麼自然還冠冕堂皇。",relationship,0,,F,
297,Dcard,https://www.dcard.tw/f/relationship/p/254297144,2023-12-31 17:25:29,感情不順的人，通常都是找對象的方法錯了但又死性不改，2024年也該改變自己了。,"感情版真的比靠北版還靠北，每天都有抱怨文。
抱怨文下面，總有人會提供一些可行的認識異性方式，偏偏這些人非常堅持自己的方法，一而再再而三的犯同樣的錯，然後又繼續抱怨繼續犯同樣的錯。
改變擇偶方式真的有這麼困難嗎？
被騙炮的女生，一直用一夜情的方式找男友，抱怨完又繼續約炮，約完繼續抱怨，然後再約炮，週而復始。
手機下載一個手遊，加入公會Line群，有這麼困難？
FB上一堆社團，動動手指頭就加入了，真的這麼困難？
現在Line也有社團了，搜尋關鍵字，就一堆主題性的社團，有這麼困難？
網路上主題式社團一堆，一個小時加50個社團比吃一碗泡麵還容易，你們一直說生活圈狹窄，很難認識新的人，你們是活在沒有網路的1984年還是2024年？
真的非常奇怪，網路太多主題式的社團了，根據興趣進去找同好，明明花不了10分鐘。
你們怎麼一直說很難認識新的人？
我明明才剛看完跨年煙火，迎接2024年，回到感情版感覺又回到了1984年。
對不起我說錯了，1984年我不只沒有出生，連條精蟲都不是，應該是回到前世了。
都2024年了，還單身的人換個認識異性的方式吧，你們找對象的方法，只會讓我們這些吃瓜群眾覺得你們精神有問題。
現在打開你們的Line，按主頁，搜尋你們有興趣的東西，按確認，往下滑，找到社群那邊，就是Line的社團了，就這麼簡單。",relationship,0,,M,
298,Dcard,https://www.dcard.tw/f/relationship/p/254297149,2023-12-31 17:26:33,慕約會親身體驗,"慕約會一開始南部林正明顧問
會積極地跟你聯絡
不過在簽約完合約過審閱期，該公司馬上讓你感受到什麼叫做不聞不問的冷暴力開始冷處理，回復
訊息時間拉長，不然就回訊息態度很不耐煩，漸漸搞失蹤
還敢自稱高品質 精準介紹，會想分享這篇文章的原因是
慕約會在這些服務中最貴但
是體驗最差的想
體驗當盤子 當肥羊宰是什麼感覺的
話，非常推薦她們的

林顧問本身會有在社團使用磅秤秤看看自己有多少斤兩是很難得一見
面談女會員不知是否有教導，要會使用磅秤，秤看看自己有多少斤兩再來挑選男生
連見面女生會秤看看男生就算了竟然還會穿拖鞋

顧問連這種基本品質把關都做成這個樣子
還敢稱高品質，精準介紹




",relationship,1,,M,
299,Dcard,https://www.dcard.tw/f/relationship/p/254297155,2023-12-31 17:27:32,對方這樣是有男友還是沒有啊,"有一個線上認識一年的朋友
晚上到睡前常常一起玩遊戲
他出去玩會傳食物跟風景照片給我看
最近感覺他人蠻不錯的
不知道要不要約出來看看
但有個問題是他之前情人節有出去約會過
女生會在情人節跟朋友出門嗎...?
之前關心他他還會按那種愛心符號
我不知道是單純女生原本就會按的那種還是怎樣
但有男友的話應該不會按這種東西吧
搞的我有點亂
想麻煩女生幫我解答QQ",relationship,1,,M,
300,Dcard,https://www.dcard.tw/f/relationship/p/254297161,2023-12-31 17:29:32,喜歡上沒有結果的人,"遺憾嗎？
如果喜歡上一個 明知道沒有結果的人
那你還會喜歡嗎？

我也不想喜歡你
明知道不可以
但是我沒辦法控制我的感情
如果可以控制的了
我還會選擇喜歡你嗎！

喜歡你 是認真的
說不想你 是騙人的
在你封鎖我的那一刻起
我就知道我們的結果了
我也從來不會是你的選項
我們結束只是早晚問題
只是我沒想到這天來的這麼早

曾經擁有過
跟
從未擁有過
到底哪個比較遺憾呢？

不想再為了你在半夜emo了
不知道你看不看得到
但就算你看到應該也不知道是我
沒能跟你見最後一面好好道別
是我的遺憾
就算說個再見也好



不對，是不見
祝你幸福",relationship,8,,F,
301,Dcard,https://www.dcard.tw/f/talk/p/254297177,2023-12-31 17:31:46,發這種文根本刻意炒作、製造恐慌,"我高雄人，雖然後來讀成大，但我的親戚朋友，很多是讀樹德的。從來沒聽過鬧過什麼事。 

此篇下面也有人留言現身說法說明這間學校，其實這間學校就是監獄，媒體只說什麼轉學去哪，真的是刻意隱瞞一大堆資訊！







其實兒少法就是這樣，許多進步的國家也都是如此制定，這個法律歷經幾個黨、多少年都沒有改變，反倒是只有在落後、獨裁的國家才能隨意處置這種人！大家可能對這個垃圾很咬牙切齒，我也很憤怒，但該依法的事情就是得依法。

也希望大家可以分清楚的資訊，不要跟著起舞。

看到媒體還有在報那個垃圾在監獄吃什麼，那個垃圾的一切動態（跟案情無關的），我們真的不需要放那麼多媒體資源在那個垃圾身上。

想改變社會的人，應該串聯修法，或者集思廣益想方法，如何防止這種事。

我個人覺得這就是家教問題居多，當然大家都有自己的看法，我們可以憤怒、討論，但真的不要造謠、製造恐慌，那真的沒有意義。",talk,1,,F,國立成功大學
302,Dcard,https://www.dcard.tw/f/talk/p/254297350,2023-12-31 18:02:09,我該提醒她嗎！,"https://www.dcard.tw/v2/vivid/videos/3e623bc8-1932-44e1-80e2-6d6b515105c9?megapx=true&r=1.7777777777777777
這位阿姨舉了超久然後發現她沒按到錄影
想問大家我該提醒他嗎
https://sticker-assets.dcard.tw/images/52838443-6214-485a-9d7b-1700cbb7cc15/orig.png
備註：發現的時候煙火快結束了",talk,2,,M,國立高雄科技大學
303,Dcard,https://www.dcard.tw/f/talk/p/254297213,2023-12-31 17:37:18,跨年演唱會live,"不知道是不是上了年紀（明明也才24.25
嘉義跟其他縣市比起來真的弱了很多
不只不知道表演者是誰 就連氣氛也嗨不太起來
突然有種還好是在家看電視的感覺
因為至少還能轉台看自己喜歡的藝人😂


有人有跟我一樣的想法嗎哈哈哈
可以底下留言分享看了的心得～


今年新年新希望先許一個
期許嘉義下一次會更好🥹



最後祝大家新年快樂～
https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png",talk,0,,F,輔英科技大學
304,Dcard,https://www.dcard.tw/f/mood/p/254297205,2023-12-31 17:34:44,一直移一直移,"https://megapx.dcard.tw/v1/images/ea18c0d6-fe39-49da-bd4e-8076cf1d31e2/encode/1280
https://megapx.dcard.tw/v1/images/f12d5373-5785-4e43-8c71-65d4396f8f99/encode/1280
https://megapx.dcard.tw/v1/images/b22ec7e4-9450-454d-8291-d693dc5f1bf3/encode/1280

本來今天很開心來看跨年演唱會，早上10：00就來人肉站位了，一開始放椅子人不在就算了，人來了就開始往我們這邊擠，明明他們另外一邊還有空位椅子卻一直過來，不斷撞到我同學，跟他提醒還跟他說不好意思請問你們可以不要一直撞過來嗎（很有禮貌的跟他說），結果人家跟本不理我，真的很無語都轉頭過來看我了，現在的人都這麼沒有水準嗎？

不知道是不是早上提醒他的關係，活動開始時就一直故意擋我們視線，然後一直用身體撞我們，我們退讓往另一個方向站，結果他又往我們的方向擠（他另外一邊還有一點空）根本就是故意，看起來也是正常人但不知道為什麼就這麼惡劣，真的很過份！
被他搞到完全沒有心情，到底為什麼有這麼厚臉皮的人啊！
（圖三是站著的時候一直瘋狂在擠我而且是故意的那種）",mood,0,,F,
305,Dcard,https://www.dcard.tw/f/mood/p/254297139,2023-12-31 17:23:55,煙火吵到睡不著 買個全家也遇到問題,"9點多就一直有斷斷續續的煙火聲
到後來12點持續一段時間
整個覺得太吵了一直沒辦法醞釀睡意 就去全家結預購的東西順便買個食物

然後封膜撕不開

吃一半看到封膜跟盒子連接處有一根眼睫毛

嗯眼睫毛真長

我再多喝點酒壓壓驚ㄅ
晚點吃完該睡覺了",mood,0,,F,
306,Dcard,https://www.dcard.tw/f/relationship/p/254297247,2023-12-31 17:44:23,約砲要注意,"記得戴套
但遇到這個請把他🐣🐣剪掉
https://youtu.be/yd1YcKve7G8",relationship,1,ben50811,M,看啪
307,Dcard,https://www.dcard.tw/f/relationship/p/254297066,2023-12-31 17:10:13,閨蜜分手了,閨蜜分手了，之前有追蹤她前男友ig ，如果是你，會退追嗎？,relationship,3,,F,
308,Dcard,https://www.dcard.tw/f/mood/p/254297126,2023-12-31 17:20:37,新年快樂🎊,"祝大家新年快樂
也祝自己新年快樂
過了一個真的很糟的2023
只期許2024
可以過得開心快樂",mood,2,,F,
309,Dcard,https://www.dcard.tw/f/mood/p/254297163,2023-12-31 17:29:45,有人能懂這種感覺嗎,"失控感
人生像從高樓上墜落
任憑你怎麼伸手都抓不著
也不知道多久才會到地面",mood,4,,F,
310,Dcard,https://www.dcard.tw/f/mood/p/254297174,2023-12-31 17:31:18,怕,"被報復ㄛ
見錢眼開的婊子
阿錢是弄到沒
屈服在黑暗地下的
ㄏ",mood,14,,M,
311,Dcard,https://www.dcard.tw/f/mood/p/254296211,2023-12-31 15:33:14,原來失戀哭不出來欸,"就是心死了不知道說什麼
以前的愛真的不知道是什麼",mood,0,,M,
312,Dcard,https://www.dcard.tw/f/talk/p/254298031,2023-12-31 23:42:36,四等警素質🤔,"https://tw.news.yahoo.com/%E6%B0%91%E7%9C%BE%E7%9B%B4%E6%93%8A%E5%8C%97%E5%B8%82%E8%AD%A6%E9%96%8B%E8%BB%8A%E6%BB%91%E6%89%8B%E6%A9%9F-%E8%AD%A6%E5%93%A1%E7%AB%9F%E5%9B%9E%E6%AF%94%E4%B8%AD%E6%8C%8730%E7%A7%92-%E5%88%86%E5%B1%80%E7%A5%AD%E5%87%BA2%E7%94%B3%E8%AA%A1%E8%99%95%E5%88%86-034010714.html

偉大的四等警察可以稱當時在用M-police執行公務。

但為什麼要對民眾比中指呢？而且在明知民眾正在用手機拍攝，還伸出中指🖕

真懷疑四等警到底有沒有大腦阿😂",talk,1,seedbure,M,Seedvib
313,Dcard,https://www.dcard.tw/f/relationship/p/254296486,2023-12-31 16:00:17,好久不見許,"我還是喜歡妳
2024新年快樂",relationship,0,,M,
