system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
84,Dcard,https://www.dcard.tw/f/relationship/p/255924554,2024-06-22 15:10:48,什麼是 迴避型依戀人格,如題，會有什麼表現、舉動,relationship,1,,F,
85,Dcard,https://www.dcard.tw/f/relationship/p/255924633,2024-06-22 15:18:37,被前任所傷 卻遇見他 但還是分了,"*文長
缺罵 謝謝各位

我是他的第一任
他是我的第二任

因為公事我跟他有了開始，後來逐漸聊起來，也發現有共同的興趣，於是幾乎天天聯絡。
那時候還跟前任有點聯絡，所以沒有把聊天記錄刪掉，後面也都放著而已，沒在動聊天室也不會去回顧什麼的，因為實驗室的關係所以會偶爾傳數據或是討論事情。
之前也有跟他聊過前任的事，他也知道他對我的傷害很深。
到後來他跟我告白，但其實我很猶豫要不要跟他在一起，畢竟我也不知道自己準備好了沒，我也知道以他的個性拒絕了就不會有聯絡了，但是又不想錯過他，我還是同意了。
後來有一次我回家（大學生），就覺得很對不起他，有點把他當工具人，他對我很好但我卻這樣對他，他也說了願意等我、不會像我前任那般對我。
後來我們也確實變好了，但是總是因為大大小小的事吵架，有一次我去洗澡手機就放著沒拿，他跑去看我跟前任的聊天記錄還載下來。
他後來有坦白偷看我手機（沒說載記錄），我們有吵架，也有說我在意的點、過去我跟他相處起來確實很多不自在、不自由、被控制等等。
最近幾個禮拜有時候就覺得不明白他的行為到底在幹嘛，有時候跟家人提及我的時候都開玩笑式的回覆，我覺得不被重視，而且那天接起來就聽到他媽媽在數落我，不是不喜歡我，是怕我會耽誤到他、怕我家人不接受他們家的情況等等，都講成這樣了還在開玩笑……。我家跟他家確實差別蠻大的，家庭成員、經濟等。
吵架我一開始都不會說話但也不會離開，過一段時間之後等我自己冷靜了才會開口（不想傷人），他自己也說我會講出他朋友、家人不會告訴他的話、對於這件事情我的想法、或是對這些事它帶給我的壓力。
上次吵架，我說了我在意的點，他卻說我每次都只會把他唸到臭頭，這明明只是小事不用那麼在意，我一氣之下直接走人，他說他很難過、沒辦法接受我這樣走掉（但因為我要準備期末考走了也沒什麼看手機），然後他就自己把下載下來的紀錄翻出來看，我不知道他看了哪些，是我跟前任剛在一起的時候還是我跟前任瘋狂吵架的時候，但感覺他是看了片段覺得我差別待遇、覺得我不愛他，覺得他看完我全心全意愛過一個人，為什麼我對他卻是這樣（之前有跟他說過、解釋過某些他在意的點我會那樣做的原因，但我現在不想要這樣了），認為我根本不那麼愛他、認為我只是想要一個在乎我的人。
對於前任的事對我來說就是一個傷疤
所以我們分手了^^ 花了一個小時把租屋處的東西全部整理完，把彼此東西還給對方然後老死不相往來（他說的）",relationship,0,,F,
86,Dcard,https://www.dcard.tw/f/relationship/p/255932520,2024-06-23 14:16:12,關於女友跟別的男生約會,"這是我當下根據心情打下來的，所以勉強著看一下，下文中的「你」是指我女友。

本文：
你不知道為什麼突然有天晚上跟一個男生有約
（單獨）
明明你跟我在一起還跟他約
結果他來接你
騎著一台機車上面有花有禮物
你穿著低胸的粉色洋裝
你說你要有正常的交友空間
我講不過你
雖然心裡不高興但還是只能讓你去
送你下去我們家門口的時候
就看到男生拿著花走過來
看都不看我一眼
拿著花就要給你
我求你不要跟他發生關係
求你早點回家就好
你說再看看情況
（不知道是不是跟我在一起久了覺得沒有儀式感？或是單純覺得跟我在一起久了就膩了？）
結果你就上他的車了
那男的看都不看我一眼，我心裡想…明明知道你有男友為什麼還要約你出去
（我不知道為什麼還讓你跟他出去，是不是我自己也有問題）
我落寞的走回家
過了五分鐘左右你突然回來
然後說鑰匙忘記拿
我陪你找了一下
找到鑰匙後你要再出門
但是那個男生先去約會的地方了
你甚至都不知道約會的地方是哪裡
你就自己騎你自己的機車
想著要跟著他的指示去約會的地點
我真的很不放心
所以我也騎著機車偷偷跟著你
看到你繞來繞去的
我真的心裡好心疼你

https://sticker-assets.dcard.tw/images/53a9d171-bbaa-451d-ae48-6d9bb5caeafe/orig.png
結果看到你停在一個蠻大型的球場門口
裡面有很多男生等著打球
也有一些女生等著男友？還是看男生打球？我不知道
（總之我覺得那個男生約你，你都穿洋裝了還來打球真的傻眼）
你進去球場後過了20秒我真的忍不住了
我也跟著進去球場裡
結果看到你到處找找不到那個男生
周圍的人又很滿
大家都在等打球
我就走過去握著你的手
把你拉來我懷裡
因為我看見很多男生盯著你看
我對你說：沒事了我來陪你找
這時候的我心裡明明覺得應該帶你回家，心裡也很痛苦，但是卻還是帶著妳找約你的男生

球場的人真的很多
除了打球的人
其他的人都滿滿的在場邊坐著等換人
有個男的在我陪你找的時候突然叫我們，然後盯著你看，卻又不講話
他叫他的同伴一起看著你
然後都不講話
我直接插話說：你不講話我們走
我就攬著你的肩
趕緊離開
（我真的覺得這裡很多男的每個都精蟲衝腦）
結果在我要帶你離開的時候
你的電話響了
約你的男生叫你看對面
就看到他跟他的朋友（都男的）
在跟你揮手
雖然真的很想直接帶你回家，卻又想起在家裡時你跟我吵要有自己的交友空間
我只好看著你慢慢的走進他們那群之中
我站在原地
心裡千刀萬剮，痛不欲生
真的很想在現場把全部的男生都殺了，最後再把自己也給殺了

https://sticker-assets.dcard.tw/images/c3694a31-a3a3-4bf9-9726-043ac83b9f6c/orig.png

我就醒了
我醒來的時候那個心痛的感覺卻久久無法消失
我就趕緊把這段夢打下來
怕忘記自己要時時刻刻對你好，要讓你能夠願意留在我身旁

2024.06.23
10：58 a.m.

上文是當下打下來的心得跟感受
很難得遇到記得那麼清楚的夢
對我來說完全是惡夢
https://sticker-assets.dcard.tw/images/b914ee31-e409-4670-8cf6-52189a7bada7/full.png",relationship,5,,M,
87,Dcard,https://www.dcard.tw/f/relationship/p/255932529,2024-06-23 14:16:57,巨蟹男說喜歡我的原因是因為我很可愛，真的嗎,如題，想請問一下各位巨蟹男們是否是如此呢,relationship,2,,F,
88,Dcard,https://www.dcard.tw/f/relationship/p/255932586,2024-06-23 14:23:29,想要交女朋友,"為什麼交友軟體都配對不到人啊
我都已經付費滑了3個鐘頭了 ....
有人想要跟我聊聊嗎 
真的很想交個女朋友
我長的應該還行 就是性格有點內向
目前剛在新竹工作 下班後真的好無聊
最近想要改變一下自己的個性
想去夜店試試看(還沒去過) 有人要帶我去嗎",relationship,7,nine777,M,NINE777
89,Dcard,https://www.dcard.tw/f/relationship/p/255932544,2024-06-23 14:18:23,我到底.....,"在妳看不見的地方，寫著道歉遺憾的文章，
寫出內心所有的遺憾，卻好像是自我安慰，
我連我自己都快看不下去了，
這個窩囊的人，到底是誰？
寫再多作文，感傷的文章，無聲的傷痛，
又有多少能真正傳到她哪裡呢？
內心害怕著講出道歉的各種話語，
換來的只會是她的封鎖，
默默的關注著她，
卻連一份普通的關心，也害怕送出，
我早就不是她的置頂訊息了，
充其量是個陌生人，
這個窩囊懦弱的人，原來是我
這個成為陌生的人，原來是我
這個一直傷心的人，原來是我

帶著遺憾失落的人，也是我
心裡明白，身體卻不自主的往習慣走去
或許妳已把那個app刪除了.....再也看不見

獻給一位今天肚子痛的她
也獻給一位忙碌了一天得到客人感謝的她
最後留給一個愚蠢的阿呆",relationship,0,ab060,M,阿呆
90,Dcard,https://www.dcard.tw/f/relationship/p/255932555,2024-06-23 14:19:27,該怎麼表達自己的感受,"有人可以懂男友每天都很忙很累
沒空見面就算了睡前也累到沒辦法講電話
曾經連續兩個禮拜都上班沒有休息
早早上班下了班還要應酬
就算只有一天甚至半天男友也不會想見個面
畢竟自己已經累到不成人形
雖然他看到訊息還是會回也會報備自己在幹嘛
以前剛交往至少還會一個禮拜見一次吃個晚餐
現在兩個禮拜沒見感覺男友也都無所謂
最近幾次都要我主動問要不要見面他才會答應

我也不是那種黏人精沒事做的人
也不會亂想他外面是不是有別人
但感受真的好差
我可以體諒他真正拼事業工作忙真的累了
我也都有包容跟理解沒有無理取鬧
忙工作是好事
但好像開始沒顧慮到我的感受
我也害怕提了自己這些感受他會覺得我現在對他來說是個累贅或許他現在不適合戀愛
或是因為這樣我們兩個大吵一架

想問大家有沒有什麼好建議🥲
目前不考慮分手這個選項畢竟還是希望有好好溝通解決",relationship,3,,F,
91,Dcard,https://www.dcard.tw/f/relationship/p/255924707,2024-06-22 15:25:38,問我的 PR,"我 25y
173/67
臉普通偏醜

四大電資學碩
台北上班
科技業軟體工程師
月薪 9～10w
無車無房
目前存款約 150w

興趣 追劇 打羽球 看球賽 滑雪
看 動漫 韓劇 美劇
看 nba
會定期去羽球臨打

想問我 pr 多少

Option #1: pr 0～25
Option #2: pr 25～50
Option #3: pr 50～75
Option #4: pr 75～99",relationship,11,,M,國立成功大學
92,Dcard,https://www.dcard.tw/f/relationship/p/255924705,2024-06-22 15:25:33,有時候想著路上找人結婚吧😞,"因為被家人疲勞轟炸
天天問著我出門看看誰家的兒子喝杯咖啡
不是不想去而是這種場合不都是想結婚的嗎
婚姻對我來說可有可無
但找到一個願意陪我去非洲看大草原
去埃及看金字塔
去澳洲跳傘
去東南亞度假
不把任何國家分高低貴賤
我都覺得本性是好的
但我還是喜歡高的年輕一點的哈哈哈
帶過小孩之後覺得另一半的分擔很重要",relationship,5,,F,
93,Dcard,https://www.dcard.tw/f/relationship/p/255924589,2024-06-22 15:14:01,出社會認識女生,"畢業後北飄工作半年了
一個人來台北

上班環境幾乎都男生
女同事幾乎都已婚
假日有去羽球臨打

一個人好無聊哦
台北哪裡還可以認識女生啊？",relationship,3,,M,國立成功大學
94,Dcard,https://www.dcard.tw/f/relationship/p/255924603,2024-06-22 15:15:57,牽手到底算不算有機會,我目前單身 大學剛畢業 這段期間也交過2任女朋友 前段時間認識了一個女生 我有點好感 這半年來有空就會打電話聊天 一聊就是3個小時起跳 最近更加頻繁基本上可以說是每天了 然後出去玩也都會開始牽手走 但是之前跟這個女生聊過 她母單並且個性有點木頭  所以真的不知道這樣子如果告白是真的有沒有機會🤣,relationship,2,,M,
95,Dcard,https://www.dcard.tw/f/relationship/p/255924759,2024-06-22 15:31:41,被渣男渣女傷害過的人請進,"這世界很爛
有些人很爛
但不代表我們也要跟著變爛
被傷害過不是你變爛的理由
世界上還是有很多其他好人",relationship,2,,M,國立中央大學
96,Dcard,https://www.dcard.tw/f/relationship/p/255938337,2024-06-24 07:44:30,復合的路就像馬拉松,"哈囉，這邊有人看過我的文章嗎？
在挽回路上的大家還好嗎？
在這條路上我很高興，有認識到不同的人
我自己現在是還在走復合這條路
那些選擇放棄了或者還在努力的我都支持你們

復合這條路真的就像跑馬拉松一樣
你只能一直跑一直跑
可能有時候累了，休息一下也沒差～
那什麼時候才到終點呢
就是復合成功或者你選擇放下了
其實兩個結果都是好的
畢竟你意識到自己的問題，你提升了
你不會再犯同樣的錯誤了！

很多人會說，如果對方忘了的我怎麼辦
那麼我會選擇問你一句
你忘了嗎？就算你不想跟以前其他的前任復合
你會忘了你們曾經相愛過嗎？
有時候換個位置思考就知道
從來都沒有忘了一個人的這個說法
只是現在對方不想在一起了
而我相信愛是流動的
你當初就是因為有吸引力她才會喜歡你
只是你們現在的問題比喜歡你的點大了
但那麼代表一定可以復合了嗎？
我不確定，但我認為不會是0%
只要你想就一定有機會
所以大家加油吧～

希望大家都可以安好快樂
想復合的就堅持
不想復合的也很好
還沒分手的就請好好珍惜對方吧～
",relationship,0,kukohei,M,KuKo古哥
97,Dcard,https://www.dcard.tw/f/relationship/p/255924770,2024-06-22 15:32:27,⚠️第一次見網友，誰該付錢？！,"Option #1: 我是男生，都會幫女生付
Option #2: 我是男生，堅持各付各的
Option #3: 我是女生，希望男生付錢
Option #4: 我是女生，各付各的就好",relationship,42,,M,
98,Dcard,https://www.dcard.tw/f/relationship/p/255924802,2024-06-22 15:35:33,說說我遇到身材Q彈的妹子被家長阻攔的故事,"應該是某天深夜的時候
我跟我媽媽剛吃完火鍋
我在南雅夜市等公車
公車站牌前面站著一個身材臉蛋都不錯的女生
她那天穿的樣子不算露但是是連身的而且褲子的部份也很短，然後她那身體一看就是很軟很Q的那種感覺
其實我內心早已激動不已，我當時真的很想過去跟她說幾句話，可是我媽在旁邊一直對我的想法進行開噴，說我光是想法就很糟糕
就這樣我媽不斷跟我說，我如果過去跟她有互動的話她肯定覺得有被侵犯的感覺，所以叫我絕對不要去講話
然後就這樣，我連跟她講話的機會都沒了",relationship,2,,M,
99,Dcard,https://www.dcard.tw/f/relationship/p/255938198,2024-06-24 07:27:47,除了電視聲之外還有聽到什麼聲音….？,https://megapx-assets.dcard.tw/videos/269d4ba1-95f8-4b81-9804-a43232bd4497/orig,relationship,1,,F,
100,Dcard,https://www.dcard.tw/f/relationship/p/255937929,2024-06-24 06:57:14,週末剛跟對方在一起的女生 你男友已經找前女友打炮了,"你們是今年因為看演唱會認識的
妳大概計劃今年去澳洲唸書
你去過他店裡幾次 他有幫你剪頭髮

5/14 你們有見面 應該在東區吧 有一起合照
6/22 你下午帶星巴克去他家，一起出去吃了燒肉還是燒烤之類的，晚上回到他家發生關係，過了一夜
這兩天之間，你們有去過信義一次，他是說你陪他剪影片

聽他模糊的回應，你們大概是6/22那天在一起的
你去他家的時候有看到女生的鞋子，他應該就跟妳說是前女友的，屋內的女性用品被他收起來，除非你有看他衣櫥，不然不會看到

只是想跟你說，你們相處這段時間他一直說你是普通朋友，在5/14後的幾天見面的時候，跟我提議當砲友關係，我因為覺得兩個人都單身身體也契合，就答應了（這個價值觀不同的人可以先忽略）

但那天我跟他有說好，如果未來有一方交男女朋友就不會繼續，但在今天他跟我發生關係，我再三跟他確認你們在一起了嗎？他一直說沒有，做完還說出門回家要再做一次，回到家他才承認其實你們已經在一起，然後我就離開他家了

我在知道你們在一起之前，有答應他不會破壞你們，但我很莫名的跟已經有女朋友的人做很不爽，而且他都做完才支支吾吾的承認，我真的吐血

他是跟我說，你們在一起前，你能接受他跟前女友維持這種關係，但現在我就不知道你怎麼想
你不用拿這篇跟他對質，如果你能接受，那就接受

個資就不公開，也不會公開照片，他做的其他傷害我的事就不說了，畢竟是我自己答應他的要求，給他機會糟蹋我，但今天為了跟我做而騙我，真的讓我很不爽

我沒有要故意介入你們，希望妳幸福",relationship,2,,F,
101,Dcard,https://www.dcard.tw/f/relationship/p/255937991,2024-06-24 07:03:45,隱藏相簿的驚喜包,"真不知道該說是驚喜還是驚嚇了⋯⋯
文長慎入👇
昨天晚上突然睡不著+心血來潮的情況下，無聊去翻了男友的手機，他知道我會翻，已經抓過很多次他跟別的女生聊天，甚至我還下誓言說，如果他真的改不掉這個習慣，我可以陪他去看心理醫生，或是我們慢慢改（准許他跟別的網友聊天，但前提要讓我知道），因為我知道他家庭因素對他造成的影響有多大，但儘管如此，為什麼還是改變不了他，是我還不夠努力嗎？

事件ㄧ：第一次抓到是他聊了2-3年的網友（有男友），內容甚至提到如果要我男友選一個（女方知道有我），他會選擇誰，我男友說她，然後她就說：你女友真可悲，這是其中一段，呵呵，然後事情拆穿後，我男友就說他是開玩笑的，嘿對，我相信他了，條件是刪除+封鎖，我男友答應了🔚

事件二：他被我抓到偷把那女生➕回來了，還跟她說是不小心按到，帳號被盜之類的鬼話，想當然那女生不信（看她回話就知道了），不過這又顯得我更可悲了，最後是又刪除+封鎖，我還把賴了解個透徹，確認他沒再加才🔚

事件三四五六七：其實在這中間陸續都有一些加好友，又刪除聊天紀錄封鎖的現象，你說為什麼我知道，不要問，這是女人的第六感，但不管怎麼抓就是抓不到，因為沒有聊天紀錄就沒辦法下定論，你光憑一個隱藏聊天室+封鎖，就算知道很怪也無濟於事，拿出來講只是讓他有更多藉口去辯解而已，這是我對他的經驗，直到 昨 天
我翻了翻，他哀居互追一些很奇怪的人（最近），賴封鎖跟隱藏聊天室又多一號人物，然後紀錄又完全不見，歐對了說到這裡，要不是我點了哀居主頁的那個‘發訊息’，我還真的不知道她們4週前有聊過，然後完全沒紀錄😃，這就讓我確定他一定是有什麼不敢讓我看的東西了。

東翻翻，西翻翻，剛好點到相簿，看了一下我看得到的，嗯很正常的東西，再去看看垃圾桶（有🔒），室內室外的全身裸照？還有一些奇怪姿勢（自己一個人），再往上滑一下是全身裸照的刪除時間跟幾張女生的大頭貼照同一天刪掉，感覺這代表了很多含義？而最近刪除的頭上是隱藏相簿，點進去後幾乎都是女生的露奶照或私密處照，真的是讓我開了一個新境界，不過當然的我有去看月份，就看到他趁我不在的時候，跟別人視訊自慰的照片，對這讓我很驚訝，但更重要的是，我的下一步該怎麼走…

我承認我是個蠻黏人的女友，我也知道這樣不好，但換個角度想，如果光是我這樣的黏人，他都有辦法一直偷偷來了，那就算我真的不黏了，結局是不是也一樣，而且我還會更晚發現，被騙的更久，所以說，男生真的要嘛0不然就是1234567嗎？真的不可能專一嗎？
https://sticker-assets.dcard.tw/images/3284c75d-3955-4acc-82da-c18d47106b83/orig.png",relationship,1,,F,
102,Dcard,https://www.dcard.tw/f/relationship/p/255938339,2024-06-24 07:44:47,放不下5年的感情怎麼辦,"第一次發文文筆與段落不好請見諒。

我和前任是在手遊上認識的，在遊戲上聊了大約半年之後約了吃飯，見面後發現本人與照片差異蠻大的，之後她提出想做我女友，但外表與遠距離的原因我拒絕了，但在她強烈的追求攻勢下我還是同意了與她交往試試看。

交往前期，她很用心的在每個節日給足了我儀式感，像是情人節會幫我規劃行程與餐廳，也會帶我認識她的樂趣，久而久之我漸漸喜歡上了她，在一起的前四年我沈浸與她談戀愛的快樂之中，為了她喜歡的玩具我們熬夜通宵排隊，她想吃的美食假日一到我們就立刻出發，在看她因為買到心愛的玩具和吃到好吃的東西開心的表情，我就覺得一切都值得一切都很美好。

但在第五年初的時候，我因為在玩手遊拿她手機點外送的時候，跳出了一個男生朋友賴她的訊息（我知道偷看別人訊息很沒禮貌，別噴太大力），她跟那個男生聊天頻率比我還高，而且認識時間還不短，還在我不知情的情況下約出去吃飯逛街，事後她解釋只是在玩具店認識的朋友，我相信了只是請她保持應有的距離，我跟她在一起的期間也有長相與身材不錯的女生表達喜歡但我還是保持偶爾聊天一下的朋友關係，平常根本沒聯絡。

在後來分手前半年我發現我們聊天頻率變低了，她時常在見面和聊天的時候無緣無故發脾氣，我也會哄著她讓她消氣，到最近我因為不熟悉一些網拍的東西請她幫忙，她又發脾氣加辱罵說：你怎麼不自己用、沒用的男人、當她很閒的樣子…等，這一刻我發現我突然為自己感到不值得，在心中想到，我為了她無怨無悔的出錢出力哄她開心，在她上班沒空的時候為了她想要的限量玩具從中部跑到北部排了12小時，為了她沒買到的7-11和全家商品撲空20-30家幫她買到，心中累積已久的委屈在這一刻終於爆發，我這次沒哄著她直接提出分手，她也同意了。

提出分手後，我每次想到前任不管在上班還是家裡都爆哭，也因為食慾不振體重也掉了10公斤，就好像生活失去了目標與意義，身邊朋友都勸我封鎖加刪除所有聯繫方式，我總是以前任還有東西在我家要搬為藉口不封鎖。

到最近前任來我家收東西了，我一見到她還是情緒控制不住一直掉眼淚，她東西收到一半突然提出想要複合，我卻已經沒有那種想法了，她東西收完之後說她只是暫時離開不會放棄複合的，在這之後她又恢復到剛交往的溫柔和體貼，每天對我噓寒問暖，這讓我無所適從。

想問問各位該怎麼放下這段感情，就算罵醒我也好，謝謝各位！！！",relationship,2,,M,
103,Dcard,https://www.dcard.tw/f/relationship/p/255924937,2024-06-22 15:50:03,想問一下男生女生沒有另一半慾望都怎麼解決,不敢約砲，各位單身的男女生慾望要怎麼解決？,relationship,2,,M,
104,Dcard,https://www.dcard.tw/f/relationship/p/255938240,2024-06-24 07:31:59,到底是炮友還是甚麼@@,"跟一個人曖昧（他自己說的）快一年，前幾天因為某些事斷開了，不知道還會不會聯絡，目前都沒有再傳訊息，平常也不會遇到。
  
  曖昧期間訊息有時候很久才會回，有時會整天不見，打電話也不會接，但幾乎每個禮拜都會見面吃飯和在外面過夜都有發生關係，然後問他會在一起嗎？他都說有想過但礙於一些原因所以遲遲沒更新關係，問他我們這樣的關係是炮友嗎？他說不是……是曖昧……
  
  我們沒有在一起但是我和男生朋友出去晃晃或傳訊息小聊他都會生氣吃醋，我覺得他蠻雙標的，什麼關係都不是卻還會管我，但我不能管他，他不回訊息的時候我不能指責他，但我真的在忙沒回他的時候又情勒我。
  
  我朋友知道我們的情況都說他是渣男什麼的，可能我太喜歡他所以執迷不悟吧～

  想問會有男生真的喜歡一個女生但遲遲不在一起嗎？",relationship,2,,F,
105,Dcard,https://www.dcard.tw/f/relationship/p/255938104,2024-06-24 07:17:29,問老闆弟弟pr,"最近上班都在聊大家po文問pr
同事（老闆弟弟本人）就也想知道他的pr在哪裡
／／
身高：178（看起來沒有）因為頭偏大但肩膀只有44cm
體重：84（他說體脂22）
30歲
獅子座 isfp
非處男
交過一任女友，分手原因是因為停車的時候女友不下去移三角錐，交往100天
興趣：打壘球（每個週六都打，大學開始打，有一隻自己的球隊），健身（每天健，我是看不出成效），看棒球，看一點韓劇，最近說要減脂，便當吃1.5個，公司廁所都是他掃的
最愛iu 高允貞
工作：在家上班 月薪四萬 但高機率接家業  ，他爸說交女友+5000，結婚+10000
家裡在台中好市多附近自建一棟房子
優點：有一隻西施犬，不可能劈腿超級內向，超愛諧音梗笑話（舉例：氣死蛋糕、我有一罐優點），不遷怒，會煮飯
缺點：笑話聽兩個月就不好笑了，獅子座上升射手脾氣說來就來說走就走，穿排汗衫會激凸（但他上班都穿排汗衫+短褲拖鞋）一天大便五次，恐同，怕生，不會跟女生講話
理想型：可愛 鄰家女孩 ex李佳穎 年齡可接受 大1歲 小6歲
不能有刺青一點點都不行 可愛的刺青也不行
跟陌生人講話會結巴

Option #1: 1～30
Option #2: 31～60
Option #3: 61～90
Option #4: 男生不要投，看答案",relationship,1,,F,
106,Dcard,https://www.dcard.tw/f/relationship/p/255938181,2024-06-24 07:25:21,遠距離的電話時間💗,"跟男友畢業後就開始遠距離
到現在已經將近一年ㄌ

我們只要是沒見面的時候
每天晚上都一定會視訊！

畫下了我們講電話的小小小故事～


每次男友打給我 我一接起電話
男友就會：

變成一隻小狗狗！
瘋狂撒嬌說想說 一邊傻笑🤣❤️❤️

超級可愛！
-
尼們也正在經歷遠距離嗎？🥺
可以在底下留言跟我分享你們ㄉ遠距離故事！
😚💝
-
⟡ 最後附上我的ig ⬇️
https://instagram.com/_slonion
喜歡可以來看更多我ㄉ圖文和插畫～
哀居裡有更多戀愛小故事可以看💘
也可以留言告訴我或追蹤我的卡稱ㄛ💓",relationship,1,slonion_,F,蔥懶 slonion
107,Dcard,https://www.dcard.tw/f/relationship/p/255936945,2024-06-24 04:52:22,男友都會有一些讓我無語的舉動,"我和男友在一起不算非常久，再過幾天就五個月了，這一陣子他常常會問我一些很無腦的問題...

-

（我昨天已經和他說我今天要去看醫生）

今日

👩🏻誒我請假了，決定提早去看

👨🏻為什麼請假了？

👩🏻 ？不需要理由吧

👨🏻你幹嘛態度那麼差，我只是好奇為什麼而已

👩🏻...請假還需要理由嗎？不就是因為不舒服才要請假嗎

-

我不知道是我太小題大做還是什麼，就覺得沒必要問這麼無腦的問題，請假當然是因為不舒服啊...

他的某些舉動也會讓我覺得很怪異，心裡會有點想翻白眼...

-

👨🏻（截圖我IG追蹤列表）他是誰

👩🏻我朋友啊，之前跟我借錢的那個

👨🏻他還了嗎

👩🏻還了

👨🏻那你可以退追刪掉了

👨🏻順便把aa、bb也一起刪了（以前的共同朋友）

👩🏻幹嘛突然叫我退追？（我其實已經有點小不爽了）

👨🏻沒啊就看你還沒退他們啊

👨🏻（截圖另一位朋友）他是誰

👩🏻就我朋友...我追蹤列表只有我朋友跟一些大眾賬號

👨🏻哦

-

諸如此類的 他常常會有一些很奇怪的舉動，我真的不明白不理解，我追蹤的人大多數都是朋友，而且是比較熟的朋友，我從來也不會去檢查他追蹤了誰，而且基本上他追的90%都是妹子，我也都沒說什麼話，可是他卻要我跟我關係很好的朋友不再聯繫，我真的很無語。

到底是我心眼太小還是什麼",relationship,1,,F,
108,Dcard,https://www.dcard.tw/f/relationship/p/255938052,2024-06-24 07:10:39,覺得漸漸比不上對方怎麼辦,"如題
其實交往前就有在擔心這件事
但交往後好像更嚴重……

總覺得處處比不上他

像是未來方面，即使我比他年紀大，仍是個愁著不知道未來在哪落腳的一類研究生，他則是有明確未來方向的理組大學生

家庭背景也是，我剛好處於人生中家庭最破碎的階段😂經濟能力也沒他好還要打工賺生活費

情緒控管也可以看得出來他平穩很多，我則動不動就開始EMO

當然感情中本來就不該一直比較，我也知道這件事，可是相處久了真的會強烈意識到自己的不足

雖然他也常稱讚我，但我反而會覺得他的稱讚太多讓我承受不起，變成只要露出一點破綻內心就會崩潰🥲

到底該怎麼辦才好……還是該讓自己離開一段時間呢🥲",relationship,1,,F,
109,Dcard,https://www.dcard.tw/f/relationship/p/255938299,2024-06-24 07:39:48,為什麼每個穩聊到最後都跟別人在一起🏚️,"今年24 
150/45 有車沒房

因為家裡窮，剛出社會前兩年都很努力在工作
好不容易提升到年收百萬左右，也會運動做菜看動漫
而且我工作是業務，聊天基本可以話不落地的講
（但也不會一直都是我講，男生要講我也會靜下來聽）


去年六月開始玩交友軟體
希望可以認識不錯的男生

結果前前後後
A.穩聊三個月，見面過五六次，我帶飲料探班他也有介紹我給他同事們，再突然某一天又不回訊息了，後來發現ig被他退追蹤，他也退追我，八成是脫單了

B.C.穩聊一個月，見面一次後過三天就不回訊息，再過兩天發現動態發女朋友了


我也有同時滑很多個，但有好感的這幾個都是穩聊聊到半夜，早安晚安的在聊，甚至C還有視訊聊



如果是長相的話應該要很快打槍我了吧😭
而且我交友軟體的照片沒有修圖，跟本人87%像

個性如果不ok的話，聊天也聊不起來
A也不會約我出去那麼多次




真的不知道我到底哪裡做錯了😢😢",relationship,7,,F,
110,Dcard,https://www.dcard.tw/f/relationship/p/255938182,2024-06-24 07:25:21,被男友嫌打扮自己很浪費錢,"就如標題所說的
這件事真的讓我哭笑不得
想請大家評評理
我這樣真的有算很浪費錢嗎ಥ_ಥ
 
我是個把保養看得比化妝重要的人
所以從皮膚到身體、頭髮都有對應的保養品

臉平常大概會用到3種
身體則是2-3種，頭髮是3-4種
 
我男友卻老是唸我這樣很浪費錢，很不勤儉持家🤷‍♀️ (但又沒有用到他的錢)
說保養品兩個以上就已經很多了
就不能每個部位最少用一罐保養，或用什麼三合一就好嗎BALABALA…
 
(好奇問真的有這種東西嗎？我知道男生有三合一沐浴乳
但女生有沒有三合一保養品嗎= =)
 
我也曾耐心的跟他說每一罐保養品的用途
但他感覺也聽不進去，就是認準我這樣是在浪費錢
好幾次都跟他吵到快要打起來了
 
最近又發生了一件讓我很火大的事
 
因為我前陣子染了頭髮，怕之後會變稻草
所以買了一罐防斷裂的免沖洗護髮
然後他就在那邊
「防斷裂是要怎麼防，又不是強力膠」
「是有多能防斷，這樣你頭髮就比較不會掉了嗎」
 
我原本以為他就只是跟往常一樣碎碎唸而已
結果他竟然還把那罐拿去塗充電線
塗充電線
塗充電線
塗充電線！！！！！！！！！

然後塗完理直氣壯的轉過來說
「我就看它有多能防斷」
 
……………..我當下真的不知道該說什麼
首先是，那罐不便宜，他沒經過我同意就拿去亂塗
而且不惜做出這種荒謬的舉動也要反對
都讓我覺得很不尊重我
 
明明之前嘗試溝通了好幾次
他跟我想法不同就算了
有必要做到這種程度嗎？想到就很煩
 
而且錢也不是他花的
對象懂得打扮跟保養，另一半不是更應該開心嗎
不懂他在那邊抱怨什麼= =
搞得我每次買東西都壓力很大
 
但也許這只是我自己的想法
我也認真思考過，是不是真的買過頭了
所以想問問大家的想法
先謝謝大家看到這裡",relationship,4,,F,義守大學
